,Tenure,Bandwidth_GB_Year,Fixes,Population
2659,7.900866,1063.793472,4,17086
2660,4.245295,707.2606071,5,23867
2661,10.0496,1421.06817,1,17148
2662,11.46674,1715.911701,3,24
2663,4.469398,834.0925038,2,3368
2664,10.59491,1272.863604,5,16459
2665,2.82818,1092.512913,2,148
2666,6.71156,1200.461726,3,6402
2667,5.25157,1069.18746,5,414
2668,16.4299,1800.326325,4,12407
2669,7.896371,1725.323883,3,8483
2670,15.06815,1516.686884,6,702
2671,3.700985,924.6142337,3,6891
2672,17.26451,2082.052634,5,218
2673,16.5852,2329.310551,4,10818
2674,10.81514,1341.508482,4,727
2675,4.617824,967.8404944,4,5587
2676,2.237975,492.0307787,4,6210
2677,12.14453,1289.426725,3,2243
2678,23.86996,2609.91314,4,778
2679,7.495281,968.8124201,5,8759
2680,8.756923,964.5339675,4,1833
2681,5.874949,1406.140722,4,34791
2682,7.238006,1495.619695,3,2371
2683,5.449246,1034.133433,5,1509
2684,5.614074,1108.726166,3,822
2685,4.534721,761.9139877,4,4869
2686,10.06395,1686.732783,3,12695
2687,22.12945,2047.373281,4,34
2688,15.51392,1244.129071,3,6917
2689,4.526424,1395.575443,4,5060
2690,6.183692,981.2775952,4,18465
2691,17.27999,2074.948906,4,3104
2692,3.628867,601.2192303,4,49344
2693,4.888977,532.1499344,3,19151
2694,4.431604,542.7248776,4,3650
2695,8.377189,1133.808688,4,40005
2696,21.09953,2540.062525,2,6608
2697,1.989684,714.7114049,5,9679
2698,17.55759,2258.203171,3,19039
2699,10.55294,1119.402193,5,10450
2700,8.436679,1214.354546,1,19649
2701,15.2198,1429.845787,5,46589
2702,9.436909,1150.114958,4,17879
2703,13.50244,1544.180199,2,2277
2704,1.717359,944.8425929,3,1141
2705,2.199825,518.7305953,2,7362
2706,1.387769,617.6429974,3,77
2707,10.39542,1581.59431,2,6282
2708,9.026366,1146.502548,2,337
2709,1.500082,155.5067148,4,692
2710,4.243723,1021.747631,4,7186
2711,1.736879,374.332233,3,25792
2712,7.359812,1170.830123,3,0
2713,9.328119,1667.732624,3,40
2714,17.98715,2047.681612,4,87
2715,25.68869,2790.931185,5,44249
2716,16.21818,1620.352713,2,1442
2717,9.499599,1193.771492,3,3881
2718,1.13143,730.8534585,4,16649
2719,6.472433,1176.899402,3,47974
2720,3.155929,1076.138741,3,1656
2721,11.88503,868.8224639,4,1538
2722,4.448953,977.9373731,3,3141
2723,8.962034,1245.735579,4,5931
2724,1.796113,1042.042108,2,3256
2725,2.972634,438.8374341,5,18213
2726,10.22422,2017.913692,5,1980
2727,7.650642,1197.872957,4,1488
2728,2.945436,922.2317794,4,1319
2729,5.294527,723.6126048,4,4918
2730,6.128314,909.0225293,4,10692
2731,4.213099,839.1770355,4,266
2732,11.16116,1262.191241,3,12404
2733,23.22012,2884.562817,4,152
2734,13.81356,1438.080654,2,10821
2735,7.923777,807.0176026,4,190
2736,1.992273,818.8755109,4,41454
2737,14.60084,1738.296024,3,40828
2738,6.512117,1107.738951,3,7885
2739,16.15139,1696.96925,4,4004
2740,8.257765,825.6485531,4,200
2741,7.193929,1087.358783,2,1406
2742,8.527084,1322.914498,5,23029
2743,11.84082,1318.102379,7,16350
2744,3.660516,998.0643375,4,117
2745,12.22942,1718.405985,4,3519
2746,16.57284,1836.91871,4,141
2747,15.80736,2083.424243,4,17923
2748,8.295192,1332.732935,4,3988
2749,11.38275,1636.428296,4,1419
2750,6.780515,1158.10468,5,748
2751,8.27839,1169.714886,2,182
2752,9.151288,1369.012136,3,49019
2753,1.835564,387.3140839,4,4634
2754,10.44767,1810.906541,3,1831
2755,8.612474,1425.150573,3,672
2756,3.122125,631.6069096,1,4993
2757,10.49269,1601.994832,4,3275
2758,5.679237,895.0975786,5,674
2759,1.050155,223.4765826,2,7900
2760,10.68972,1221.300132,5,4134
2761,2.210399,731.2638925,3,4709
2762,18.2103,2150.497966,3,5831
2763,13.09427,1732.048832,4,52454
2764,1.201025,540.3210772,5,1554
2765,6.246939,904.6029537,4,13
2766,4.600047,649.075085,6,10218
2767,9.30555,1204.289565,4,4807
2768,18.55263,2274.334534,5,3895
2769,13.12228,1711.957507,6,563
2770,10.51089,1287.261282,4,12453
2771,12.81579,1813.141473,2,1478
2772,11.16354,1326.083123,5,16882
2773,12.01983,2037.009094,2,398
2774,6.021823,663.9805561,5,1702
2775,23.99384,2615.909854,2,151
2776,8.100668,1598.041286,3,1131
2777,18.47356,2030.890872,5,8112
2778,14.62117,1595.672481,2,973
2779,12.95415,1461.63528,2,2739
2780,3.588245,452.390983,3,803
2781,14.36866,1594.517874,5,4906
2782,6.30655,1165.890091,6,2119
2783,18.94429,2087.462333,4,114
2784,3.474901,733.0960018,4,149
2785,3.341126,694.2731917,1,28596
2786,4.761845,1290.636519,4,1193
2787,20.22924,2166.207365,4,497
2788,6.487048,655.1704765,2,916
2789,20.32585,1989.74777,3,942
2790,12.24637,1795.595369,3,9111
2791,14.63647,2210.449566,4,610
2792,4.833414,673.8697136,3,6818
2793,5.705638,602.0049206,3,359
2794,12.55315,1357.88248,4,22201
2795,1.059865,380.7812664,2,1345
2796,13.47613,1838.415776,3,131
2797,9.887746,991.6943982,3,183
2798,6.853152,1313.391104,4,7
2799,2.213342,1018.286618,4,648
2800,5.954975,1069.152457,4,34305
2801,8.316193,921.8193418,4,198
2802,8.081086,1387.096942,4,7415
2803,5.000016,1481.311788,3,302
2804,3.469341,1376.444987,4,1871
2805,7.874579,1215.186143,4,10911
2806,11.70115,1131.849487,4,33960
2807,3.890319,993.4525617,2,393
2808,14.7867,1404.351494,4,11342
2809,11.71559,1283.330518,3,217
2810,4.995373,1186.556596,5,21572
2811,11.56278,1325.414246,3,14318
2812,18.7404,1864.692477,5,24780
2813,8.479465,1078.756333,3,14687
2814,13.03957,1501.37548,2,4350
2815,4.99913,945.3922235,5,937
2816,2.108436,702.1831409,5,302
2817,4.848049,458.1425479,1,145
2818,14.06379,1271.791514,3,77
2819,12.67943,1829.634417,3,3739
2820,11.2075,1977.058574,3,338
2821,7.837878,1152.27854,3,3620
2822,4.845811,1057.31768,3,25607
2823,3.852241,670.3465702,2,4406
2824,11.55831,1538.887965,3,5264
2825,5.389466,1322.429941,2,24
2826,10.93329,1167.924948,4,3417
2827,8.259716,1380.765825,4,46545
2828,3.157767,675.3184526,2,8488
2829,2.185047,472.1439723,2,15521
2830,4.612442,1114.048401,3,0
2831,10.75614,962.301603,4,2007
2832,14.37481,1593.966861,4,3525
2833,5.447689,885.0263451,4,8225
2834,12.29962,1418.813901,3,11371
2835,12.57563,1185.107111,4,1132
2836,7.606099,1072.186545,1,9982
2837,6.79324,1161.691491,4,1788
2838,4.753084,1206.589518,3,1268
2839,21.0878,2588.430434,2,1955
2840,15.33274,1983.300598,4,3867
2841,11.47008,1323.764927,3,1061
2842,3.631024,463.9097938,1,4212
2843,27.0293,2794.920011,2,2159
2844,13.21554,2181.086069,3,2467
2845,15.97096,1993.401196,5,19
2846,8.0239,867.8924387,4,2983
2847,5.448172,1540.445045,3,194
2848,8.306218,1064.595704,3,568
2849,3.600682,935.8715835,2,6022
2850,4.459993,1014.955092,5,823
2851,11.40421,1603.711289,3,31758
2852,12.86853,1580.727843,3,767
2853,9.546909,1264.373724,4,5622
2854,4.424083,1151.054935,5,22127
2855,1.462471,447.1773574,5,154
2856,9.952476,1301.393401,5,22425
2857,1.133367,1227.924743,4,1811
2858,14.40435,2060.606368,3,133
2859,4.300397,752.2906635,4,14386
2860,8.36006,1432.224687,2,2012
2861,9.693608,1607.273001,5,730
2862,8.24734,1667.506374,4,589
2863,10.8754,1837.760704,3,1286
2864,6.067975,722.5123131,4,190
2865,5.602813,756.3419475,4,5622
2866,9.938487,1240.679237,4,925
2867,13.96391,1745.07852,3,1430
2868,9.841833,1276.902314,4,51667
2869,5.129029,794.1801028,5,28
2870,3.612294,1195.475034,4,41149
2871,9.430096,1215.994181,3,647
2872,6.699323,939.6683701,4,20501
2873,6.895966,1063.884067,3,24634
2874,16.56847,2528.759994,2,1539
2875,16.71459,1844.526573,4,487
2876,16.48485,1952.410832,3,7617
2877,2.458795,1076.991137,5,956
2878,6.6307,765.1823242,3,78
2879,11.52687,1498.93018,5,12327
2880,2.984004,1091.509603,1,390
2881,4.646695,1658.402714,3,9236
2882,22.24529,2004.460047,4,3739
2883,14.89363,1520.458929,5,11173
2884,6.140643,924.5326675,3,2090
2885,19.6274,1756.84915,2,15517
2886,13.49323,1406.307337,3,16845
2887,12.69289,1398.161322,4,1117
2888,18.58829,2192.448535,5,3769
2889,14.34935,1750.253059,3,13
2890,7.881289,1303.89059,3,221
2891,4.63962,1439.765003,3,11118
2892,10.76391,1410.343155,4,2103
2893,12.47148,1103.016586,4,499
2894,8.387102,1282.323667,3,4242
2895,12.89076,1548.154792,3,6297
2896,6.726078,1212.659466,3,10977
2897,14.72164,1488.056133,4,3671
2898,6.915354,1137.782472,4,1420
2899,12.23126,1393.130581,3,20375
2900,11.26136,1263.915496,4,39
2901,9.448434,1489.056859,3,4787
2902,21.25517,2320.769374,3,2153
2903,7.467093,1254.859385,4,38753
2904,5.669803,1104.543998,4,745
2905,13.09678,1596.175795,2,5025
2906,6.224413,764.0244287,3,34941
2907,16.25655,1722.032536,3,5642
2908,10.74959,1493.782205,4,2919
2909,16.42222,1962.047024,3,1692
2910,5.585075,768.7084381,2,694
2911,3.583025,719.7798137,3,62131
2912,10.48284,1308.7086,3,1051
2913,2.457741,709.6900125,4,303
2914,5.006746,1221.36675,4,9627
2915,17.53363,2517.584249,4,366
2916,11.9781,1704.872057,3,97
2917,21.06329,1932.26875,2,16665
2918,9.453234,1174.54568,6,140
2919,3.109148,581.9611419,4,1075
2920,16.93921,1810.474782,4,2101
2921,10.16511,1821.752133,3,3052
2922,2.598272,917.5571323,4,4821
2923,1.717806,863.6296514,3,2778
2924,2.224742,948.6927365,5,14673
2925,10.7668,1412.381474,4,141
2926,4.847252,946.5642973,2,1012
2927,11.16076,1663.235204,4,7354
2928,1.200249,860.4509841,2,3492
2929,21.53238,2380.995294,2,46327
2930,5.656086,859.2099751,3,11595
2931,8.840599,1209.038145,4,332
2932,22.38582,2149.727449,5,1843
2933,9.417302,1860.127661,3,34381
2934,4.278907,822.5599233,2,55
2935,4.799511,792.3707277,4,1547
2936,32.97693,3035.613983,3,2667
2937,12.05316,1875.734695,3,19713
2938,3.294082,577.1681107,3,3766
2939,7.129721,905.0282527,4,39344
2940,15.23335,1752.536989,5,226
2941,4.273105,678.2257258,4,19649
2942,13.19046,1908.654798,4,8103
2943,10.91353,1163.07255,3,64
2944,10.3362,1776.804483,4,3817
2945,12.24574,1822.961538,3,135
2946,13.62126,1599.005155,5,262
2947,12.73029,1705.874036,3,708
2948,8.681614,1501.794265,4,1253
2949,15.38202,1414.219141,2,8601
2950,7.513611,797.0949032,2,267
2951,11.05993,1567.299499,2,8261
2952,6.611955,901.8396595,3,71763
2953,9.040057,1380.469032,3,1176
2954,25.11299,2275.551071,3,40041
2955,16.12811,2138.11032,3,17042
2956,7.845114,1305.921354,3,84
2957,7.773669,888.4950848,3,6274
2958,10.92196,1256.45775,3,27649
2959,8.259385,1262.417547,2,56446
2960,10.41798,1574.707587,4,26238
2961,9.561875,1108.368947,2,2387
2962,5.464488,812.928535,3,2049
2963,5.966695,901.932094,3,21038
2964,4.899911,756.9340947,4,22254
2965,11.16749,1651.037252,3,450
2966,13.16571,2052.656051,3,5038
2967,6.249599,1114.196033,3,322
2968,4.367739,924.895642,4,136
2969,12.78697,1294.950837,4,298
2970,6.842584,1209.707399,3,378
2971,1.450219,877.1087708,4,6610
2972,10.29318,1207.830056,3,949
2973,3.326476,505.5009987,4,11557
2974,13.8101,1636.905029,4,19390
2975,6.039499,1180.763502,2,1126
2976,10.11079,1010.291341,5,3230
2977,11.17999,1168.630192,3,8882
2978,8.509962,848.1445109,4,335
2979,1.602966,792.9175185,4,41861
2980,2.117403,885.4473166,3,8412
2981,2.251237,1389.833754,2,155
2982,2.089917,900.0678019,5,6826
2983,10.94284,1423.721197,4,28287
2984,15.39419,1911.199623,4,4846
2985,17.25514,1967.228079,4,32388
2986,9.349103,1087.694968,3,300
2987,15.04337,1851.332322,3,809
2988,7.066142,576.1637573,3,644
2989,4.327078,779.2981636,3,37035
2990,9.25677,1318.670361,3,3370
2991,5.526815,1233.655272,1,244
2992,2.080255,830.8201063,3,27428
2993,13.44855,1927.327764,1,9869
2994,2.847117,1075.372195,3,6457
2995,10.72393,1934.182617,3,20935
2996,2.1782,1059.664803,3,278
2997,10.24306,1364.913066,3,121
2998,11.65333,1622.06829,5,41523
2999,3.000251,1374.762505,2,3108
3000,7.916586,1259.881706,4,257
3001,2.258878,755.0711809,5,50869
3002,5.519258,1153.07333,5,6002
3003,5.944147,1429.709066,4,9583
3004,3.255652,1021.343044,4,0
3005,1.868309,922.5780039,4,4827
3006,13.46637,2088.717973,3,7511
3007,22.54598,2105.676837,5,1771
3008,5.787415,856.755649,4,3803
3009,1.125218,444.2368102,4,1131
3010,6.548905,889.2239784,4,1418
3011,1.799293,690.1873853,3,18090
3012,7.012788,910.135775,4,832
3013,9.539097,1965.90329,4,63
3014,8.58684,1071.697033,2,2680
3015,7.179432,1330.308571,2,1493
3016,6.971589,1277.067543,4,8008
3017,14.26274,1355.025651,5,615
3018,21.73641,2371.07361,4,54190
3019,5.867453,929.0075954,2,4996
3020,17.32489,1847.394712,3,94
3021,2.80856,585.3561113,4,341
3022,13.90887,1738.801627,5,24022
3023,19.77964,2353.339235,5,1148
3024,7.342789,1221.605576,5,910
3025,1.813125,492.3321314,3,37067
3026,20.95648,2733.904187,3,2245
3027,18.47081,2382.03067,4,52078
3028,1.571176,499.02956,3,6366
3029,17.2501,2035.111954,2,2962
3030,8.74736,1209.751161,4,38835
3031,13.36539,1968.083882,3,104
3032,7.311512,943.8571029,3,801
3033,13.98482,2044.80443,3,629
3034,18.24928,2515.478194,1,2301
3035,3.101413,721.66293,3,318
3036,6.150351,867.6145354,3,336
3037,5.97747,1177.477272,4,100
3038,14.83659,2304.085004,3,18856
3039,7.72199,1282.858382,4,9924
3040,2.10678,589.198137,2,594
3041,3.518534,973.9939163,3,40543
3042,3.172425,456.0822503,5,7390
3043,2.266934,1214.128652,4,6289
3044,8.794478,1182.278269,3,226
3045,7.5636,1183.25467,4,3263
3046,12.00194,1990.707874,4,29599
3047,15.64015,1600.603183,3,222
3048,2.431373,768.6735365,2,610
3049,17.29281,2120.765903,2,2593
3050,21.13934,2483.369395,3,2781
3051,4.462414,628.7093519,3,16503
3052,15.77942,1540.003272,4,25735
3053,11.31382,1391.452254,6,80555
3054,3.678847,301.5746797,2,6060
3055,6.967998,1900.983013,3,1075
3056,6.515297,1109.320307,5,815
3057,15.6265,1669.627909,3,4403
3058,7.296904,1343.619348,3,2845
3059,7.032433,1818.572601,3,1879
3060,17.09722,2397.112902,2,1968
3061,2.563452,680.4044234,3,36753
3062,8.287531,1530.742396,3,36335
3063,2.437932,381.1393824,4,410
3064,11.81853,1247.347617,3,11722
3065,28.06447,2722.383309,3,11846
3066,10.02202,1150.220789,4,41818
3067,4.731989,727.8878928,2,23354
3068,11.91973,1860.602438,5,8470
3069,16.01922,1554.131756,4,11435
3070,7.220079,787.3445005,5,9145
3071,4.454344,1069.09373,4,22744
3072,11.20366,919.239022,3,2779
3073,9.858242,1287.535911,3,266
3074,1.689999,553.9352596,4,35279
3075,7.899007,1248.474574,4,14182
3076,10.52622,1081.123619,3,189
3077,11.15074,1768.733372,4,31883
3078,17.2154,2196.280451,4,4909
3079,8.922175,1136.966259,5,9974
3080,4.267801,1078.288288,3,2012
3081,1.294635,1091.519949,4,6874
3082,2.168042,782.6074848,3,959
3083,8.268061,1388.043021,5,838
3084,5.538303,397.7861758,1,702
3085,7.733033,1099.299416,4,40649
3086,6.446693,1459.309498,4,10885
3087,11.81544,1077.205282,4,1668
3088,20.72068,2235.623805,3,1399
3089,20.74516,3080.29312,3,9339
3090,4.24454,912.2540105,4,20681
3091,16.88185,2233.112834,4,4470
3092,6.184122,1189.368234,3,36613
3093,10.12304,1292.562403,4,24580
3094,3.046588,793.3207298,2,7626
3095,1.365304,1093.192377,1,18945
3096,11.34636,1002.360533,3,236
3097,19.77218,1968.304495,3,47309
3098,10.59517,1587.727149,4,30955
3099,16.17631,2123.824956,4,39658
3100,3.493433,882.4522754,5,152
3101,10.31129,1128.898886,5,618
3102,8.33073,1171.237442,4,23590
3103,3.267702,1271.632278,4,1157
3104,1.891666,438.8951303,4,1041
3105,6.06866,573.5316869,2,687
3106,2.290777,599.8774496,3,3875
3107,7.53282,1403.833391,4,218
3108,9.27204,1728.999287,2,2171
3109,6.725815,891.9183387,4,3107
3110,2.320115,877.5328489,3,1560
3111,15.41267,1708.202326,2,1066
3112,12.55601,1383.430229,2,3875
3113,20.51646,1859.777405,3,35061
3114,1.304537,820.0487803,3,1067
3115,17.15829,2541.621959,3,7782
3116,23.77384,2561.675396,3,14381
3117,3.213888,1264.000346,2,6571
3118,11.00718,1373.225547,2,25
3119,10.18298,2083.35956,4,998
3120,6.693474,1301.156073,3,24453
3121,2.072617,827.0229817,2,165
3122,3.62899,582.9171773,4,138
3123,1.598975,596.5947713,3,482
3124,8.161424,1628.254726,3,1532
3125,8.201372,1822.362908,2,210
3126,4.606587,893.3552968,4,30350
3127,7.469813,1290.286524,2,61045
3128,6.21102,1494.533376,3,14559
3129,2.048055,763.5474617,3,14790
3130,2.159586,1110.767158,2,27367
3131,2.123318,583.6805521,3,902
3132,8.220002,871.198033,3,2387
3133,6.631092,1329.56935,5,26539
3134,9.389883,1839.782656,5,6067
3135,8.718999,1318.027865,4,31474
3136,9.372647,1023.685781,3,6454
3137,19.92045,2429.379449,3,751
3138,5.43842,1559.647223,3,1223
3139,2.518069,921.6983239,3,24112
3140,4.433189,1024.393039,2,1372
3141,9.873195,1774.439822,5,61
3142,12.03278,1279.680473,4,27661
3143,2.408011,1117.651858,3,688
3144,3.876369,966.7789453,4,65123
3145,7.713222,978.4083285,3,16882
3146,6.566149,776.2140464,5,55
3147,9.075014,1158.054054,4,633
3148,7.802142,1482.48061,4,948
3149,6.281821,965.039948,3,2138
3150,10.16083,1613.670166,5,3957
3151,10.44121,1181.546499,4,2017
3152,2.923404,604.9488487,3,34119
3153,7.930205,1708.507227,3,5450
3154,7.194486,826.2618071,3,22356
3155,5.664193,607.6047155,3,32135
3156,3.41763,487.9567265,3,270
3157,3.589597,992.9856288,4,4704
3158,4.123006,1621.897996,2,57181
3159,3.769755,848.4406611,5,103
3160,2.312021,908.2440178,4,13268
3161,11.96395,1497.60783,5,10011
3162,1.481645,406.0999161,4,13190
3163,4.540275,769.9868737,3,8013
3164,15.12639,2025.467869,4,33240
3165,6.894406,1045.674943,3,1676
3166,7.994351,1522.674203,2,1478
3167,8.989805,1035.265621,3,510
3168,22.60375,2796.815399,3,620
3169,9.910534,1502.652508,2,3671
3170,1.597599,679.9648888,3,21141
3171,9.705314,1109.724061,3,978
3172,9.254257,1574.095143,3,54081
3173,13.262,1623.298167,3,184
3174,10.65826,1436.859689,4,316
3175,12.05486,1406.621323,4,6443
3176,8.915226,1586.632329,4,32363
3177,5.623623,1235.112132,3,1651
3178,16.31066,2255.21511,5,272
3179,1.324008,284.4922663,4,8171
3180,9.000072,1170.521193,4,259
3181,20.3759,1958.648355,3,12672
3182,6.815025,1344.195225,4,9073
3183,9.363006,1874.033411,4,30385
3184,13.51008,1392.159775,4,12846
3185,16.27138,1672.775155,1,40063
3186,1.453865,928.6314289,4,2349
3187,3.949032,1171.985659,4,2055
3188,5.714934,1215.356987,3,1499
3189,21.12911,3186.79335,4,6295
3190,1.875298,403.1214716,4,6394
3191,9.343412,1703.524533,4,51
3192,6.735348,1499.696874,3,252
3193,10.96818,1461.917374,2,3403
3194,8.373701,1362.599478,4,60408
3195,5.998405,682.7780764,5,362
3196,3.052755,609.9482209,4,31560
3197,11.93299,1758.68213,3,28382
3198,14.84017,1604.504838,3,5993
3199,14.71926,1637.379866,3,4425
3200,7.542197,790.2154278,3,55215
3201,4.525491,1392.809918,2,1203
3202,3.83138,538.9921729,2,15603
3203,1.113741,596.0068502,5,3226
3204,3.878694,409.0267699,3,250
3205,4.532646,713.5720629,4,1855
3206,10.49454,1274.915029,3,1016
3207,6.678303,1307.120014,3,219
3208,3.212519,897.8110864,5,6740
3209,2.54348,933.5522742,6,6853
3210,6.976028,867.4232348,5,1019
3211,5.288444,1399.307542,3,6756
3212,1.832601,620.1308589,4,129
3213,4.870047,609.1874835,5,7329
3214,9.688639,1409.932665,2,123
3215,13.61564,1492.297826,2,26117
3216,4.939997,693.5702614,4,7397
3217,15.51348,2224.378227,5,15289
3218,9.556572,1872.755243,4,76177
3219,2.149435,557.9519675,4,18977
3220,7.035161,1071.748463,5,10827
3221,15.84051,1698.617842,2,212
3222,13.31462,2099.171991,2,27734
3223,1.862828,553.0231321,4,40340
3224,15.14561,1628.215009,4,14472
3225,5.902195,605.1321701,4,2656
3226,2.339183,941.6039037,2,18353
3227,15.53401,1301.332682,3,36531
3228,10.71719,2061.503839,5,7023
3229,2.668217,627.2429503,4,14
3230,2.19437,340.8145206,3,293
3231,8.539485,971.9322124,4,332
3232,4.527649,1131.268205,4,4633
3233,8.664975,957.1118873,4,3802
3234,1.567389,374.4704813,4,6019
3235,4.14274,1012.974384,4,1181
3236,5.18336,655.4429632,4,1337
3237,7.494128,938.8632527,4,45
3238,10.34256,1140.676882,3,38476
3239,3.1741,462.4081269,2,9948
3240,3.209982,605.6512541,3,21943
3241,13.02762,1434.719912,5,1680
3242,1.625652,691.1647876,4,50
3243,1.201284,375.6589979,4,34519
3244,6.645392,1037.253154,3,3643
3245,16.23853,2024.875698,4,188
3246,16.12056,1772.729252,4,21962
3247,4.157726,463.388528,3,1429
3248,9.880576,1602.19464,5,1477
3249,11.63547,1862.789527,3,29138
3250,5.929212,1062.121627,3,390
3251,5.875553,1282.671616,4,1353
3252,3.695049,1060.077964,4,14850
3253,2.590681,310.8595496,3,406
3254,3.352593,465.1896546,3,32066
3255,9.93773,1100.58554,5,5440
3256,7.988116,1571.791129,3,2331
3257,10.47789,1259.837146,3,2551
3258,8.099865,1247.334037,3,36613
3259,1.611266,703.1820621,3,3697
3260,10.58401,1174.511172,5,586
3261,1.916489,563.1178513,2,726
3262,28.57082,3158.141347,4,19593
3263,1.532436,535.7389183,3,41407
3264,12.7895,1736.70174,4,12749
3265,8.640886,804.0993561,4,262
3266,6.465898,1072.590755,4,2479
3267,9.416447,1005.091786,5,782
3268,3.062161,1043.339074,4,861
3269,29.19298,3181.511605,6,988
3270,8.692007,1041.036664,4,1827
3271,11.07503,1545.148232,5,10989
3272,1.524132,757.2197489,3,78
3273,10.70349,1196.094746,5,22744
3274,2.327566,1117.725477,2,642
3275,1.764563,602.3082109,2,38524
3276,1.190018,734.3603159,4,975
3277,2.049307,680.0803141,3,785
3278,16.7247,2436.72717,5,58705
3279,5.599131,721.4679959,4,2074
3280,2.71724,563.7131359,6,7439
3281,5.207616,990.5923177,2,40866
3282,3.98008,724.2818214,4,211
